movieId,title,genres,year
84952,Confessions (Kokuhaku) (2010),Drama|Horror,2010
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,2011
84957,"Tempest, The (2010)",Comedy|Drama|Fantasy|Romance,2010
85007,Happythankyoumoreplease (2010),Comedy|Drama,2010
85016,Cropsey (2009),Documentary|Horror,2009
85020,"Mechanic, The (2011)",Action|Drama|Thriller,2011
85022,Hall Pass (2011),Comedy,2011
85025,"Eagle, The (2011)",Adventure|Drama,2011
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,2011
85072,"Wild and Wonderful Whites of West Virginia, The (2009)",Documentary,2009
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,2011
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,2009
85211,Norwegian Wood (Noruwei no mori) (2010),Drama|Romance,2010
85213,"Sunset Limited, The (2011)",Drama,2011
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,1966
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2011
85268,Scooby-Doo! The Mystery Begins (2009),Comedy|Fantasy|Mystery,2009
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,2010
85312,"House of Small Cubes, The (Tsumiki no ie) (2008)",Animation|Drama,2008
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,1974
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,2010
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,2008
85367,Just Go with It (2011),Comedy|Romance,2011
85372,Potiche (2010),Comedy,2010
85394,Cave of Forgotten Dreams (2010),Documentary,2010
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,2011
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,2011
85401,Super (2010),Action|Comedy|Drama,2010
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,2010
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,2011
85438,Jane Eyre (2011),Drama|Romance,2011
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,2011
85540,Essential Killing (2010),Thriller|War,2010
85565,Chalet Girl (2011),Comedy|Romance,2011
85763,Beneath Hill 60 (2010),Drama|War,2010
85774,Senna (2010),Documentary,2010
85777,Death Note 2: The Last Name (2006),Adventure|Crime|Drama,2006
85788,Insidious (2010),Fantasy|Horror|Thriller,2010
85790,Meek's Cutoff (2010),Western,2010
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,2011
85874,L: Change the World (2008),Crime|Drama|Horror|Thriller,2008
85881,Win Win (2011),Comedy|Drama,2011
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,2010
86000,Boy (2010),Comedy|Drama,2010
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,2011
86028,Henry's Crime (2010),Comedy|Crime,2010
86059,Hop (2011),Animation|Children|Comedy,2011
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,2010
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,2011
86233,New Kids Turbo (2010),Action|Comedy,2010
86244,Easy Money (Snabba Cash) (2010),Action|Thriller,2010
86279,Into Eternity (2010),Documentary,2010
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,2009
86293,Arthur (2011),Comedy,2011
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,2011
86298,Rio (2011),Adventure|Animation|Children|Comedy,2011
86320,Melancholia (2011),Drama|Sci-Fi,2011
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,2011
86345,Louis C.K.: Hilarious (2010),Comedy,2010
86347,Louis C.K.: Chewed Up (2008),Comedy,2008
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,2011
86377,Louis C.K.: Shameless (2007),Comedy,2007
86410,"Resident, The (2011)",Drama|Horror|Thriller,2011
86412,That's What I Am (2011),Children|Comedy,2011
86487,Mildred Pierce (2011),Drama,2011
86548,Water for Elephants (2011),Drama|Romance,2011
86574,Foo Fighters: Back and Forth (2011),Documentary|Musical,2011
86628,Kill the Irishman (2011),Action|Crime,2011
86642,Cold Weather (2010),Drama,2010
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,2011
86668,Louis Theroux: Law & Disorder (2008),Documentary,2008
86723,"Parking Lot Movie, The (2010)",Documentary,2010
86781,Incendies (2010),Drama|Mystery|War,2010
86815,Soul Surfer (2011),Action|Drama,2011
86817,Something Borrowed (2011),Comedy|Drama|Romance,2011
86833,Bridesmaids (2011),Comedy,2011
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,2011
86852,"Beaver, The (2011)",Drama,2011
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,2011
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,2011
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama,2011
86892,The Man from Nowhere (2010),Action|Crime|Thriller,2010
86898,"Tree of Life, The (2011)",Drama,2011
86911,"Hangover Part II, The (2011)",Comedy,2011
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,2010
87004,Pina (2011),Documentary|Musical,2011
87028,"Roommate, The (2011)",Drama|Thriller,2011
87079,Trust (2010),Drama|Thriller,2010
87105,Open Season 3 (2010),Animation|Children|Comedy,2010
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,2011
87194,The Way (2010),Adventure|Comedy|Drama,2010
87197,Let the Bullets Fly (2010),Action|Comedy,2010
87205,"Tunnel, The (2011)",Drama|Horror|Thriller,2011
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,2011
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,2011
87234,Submarine (2010),Comedy|Drama|Romance,2010
87270,"Other Woman, The (2009)",Drama,2009
87298,Everything Must Go (2010),Comedy|Drama,2010
87304,Beginners (2010),Drama,2010
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,2011
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,2011
87483,Mr. Popper's Penguins (2011),Comedy,2011
87485,Bad Teacher (2011),Comedy,2011
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,2011
87522,Larry Crowne (2011),Comedy|Drama|Romance,2011
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,2011
87660,Too Big to Fail (2011),Drama,2011
87785,Takers (2010),Action|Crime|Thriller,2010
87867,Zookeeper (2011),Comedy,2011
87869,Horrible Bosses (2011),Comedy|Crime,2011
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,2011
87930,Page One: Inside the New York Times (2011),Documentary,2011
88022,Hot Coffee (2011),Documentary,2011
88069,Delhi Belly (2011),Comedy|Crime,2011
88108,Monte Carlo (2011),Adventure|Comedy|Romance,2011
88118,"Perfect Host, The (2010)",Crime|Drama|Thriller,2010
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,2011
88127,Conan O'Brien Can't Stop (2011),Documentary,2011
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,2011
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,2011
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,2011
88179,One Day (2011),Drama|Romance,2011
88235,"Guard, The (2011)",Comedy|Crime,2011
88237,Griff the Invisible (2011),Comedy|Drama|Romance,2011
88248,Quarantine 2: Terminal (2011),Horror|Mystery|Sci-Fi,2011
88267,Winnie the Pooh (2011),Animation|Children|Comedy,2011
88272,"Woman, The (2011)",Horror,2011
88356,"Smurfs, The (2011)",Animation|Children|Comedy,2011
88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller,2010
88405,Friends with Benefits (2011),Comedy|Romance,2011
88468,Alpha and Omega (2010),Adventure|Animation|Children|Comedy|Romance,2010
88495,Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen) (2010),Action|Drama,2010
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,2010
88672,Our Idiot Brother (2011),Comedy,2011
88706,Cyberbully (2011),Drama,2011
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,2011
88746,Terri (2011),Comedy,2011
88785,"Change-Up, The (2011)",Comedy,2011
88810,"Help, The (2011)",Drama,2011
88812,30 Minutes or Less (2011),Action|Comedy|Crime,2011
88835,Glee: The 3D Concert Movie (2011),Documentary|Musical,2011
88837,"Trotsky, The (2009)",Comedy,2009
88879,Gantz (2011),Action|Horror|Sci-Fi,2011
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,2010
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,2011
88950,"Conspirator, The (2010)",Drama,2010
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,2011
89000,Carancho (2010),Crime|Drama|Romance,2010
89002,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Children|Comedy|Sci-Fi,2011
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,2010
89030,Fright Night (2011),Comedy|Horror,2011
89039,Another Earth (2011),Drama|Romance|Sci-Fi,2011
89047,Hesher (2010),Drama,2010
89060,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,2006
89072,Stake Land (2010),Horror,2010
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary,2011
89085,"Debt, The (2011)",Drama|Thriller,2011
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,2011
89090,Bill Cunningham New York (2011),Documentary,2011
89102,Freakonomics (2010),Documentary,2010
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,2011
89170,"Winning Season, The (2009)",Comedy,2009
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,2011
89194,Prom (2011),Comedy|Drama,2011
89260,Project Nim (2011),Documentary,2011
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,2010
89302,Page Eight (2011),Drama|Thriller,2011
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy,2011
89321,"Future, The (2011)",Drama,2011
89337,"Interrupters, The (2011)",Documentary,2011
89343,Red State (2011),Action|Crime|Horror|Thriller,2011
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,2011
89369,"Better Life, A (2011)",Drama,2011
89377,Wrecked (2010),Thriller,2010
89386,Pearl Jam Twenty (2011),Documentary|Musical,2011
89388,I Don't Know How She Does It (2011),Comedy,2011
89427,Shark Night 3D (2011),Horror|Thriller,2011
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,2011
89472,We Have a Pope (Habemus Papam) (2011),Comedy|Drama,2011
89480,Sleeping Beauty (2011),Drama,2011
89490,Straw Dogs (2011),Thriller,2011
89492,Moneyball (2011),Drama,2011
89535,"Havre, Le (2011)",Comedy|Drama,2011
89554,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance,2011
89570,Restless (2011),Drama,2011
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,2010
89629,Point Blank (À bout portant) (2010),Action|Crime|Thriller,2010
89650,Ironclad (2011),Action|Adventure,2011
89678,Northanger Abbey (2007),Drama|Romance,2007
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,2012
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,2011
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,2011
89761,"Dangerous Method, A (2011)",Drama|Thriller,2011
89774,Warrior (2011),Drama,2011
89804,"Ides of March, The (2011)",Drama,2011
89837,Kill List (2011),Horror|Mystery|Thriller,2011
89840,Killer Elite (2011),Action|Thriller,2011
89846,Bobby Fischer Against the World (2011),Documentary,2011
89862,Bellflower (2011),Action|Drama|Romance,2011
89864,50/50 (2011),Comedy|Drama,2011
89896,"Turin Horse, The (A Torinói ló) (2011)",Drama,2011
89898,Generation P (2011),Comedy|Drama|Sci-Fi,2011
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama,2011
89904,The Artist (2011),Comedy|Drama|Romance,2011
89945,BlinkyTM (2011),Horror|Sci-Fi,2011
90057,Take Shelter (2011),Drama,2011
90154,"Caller, The (2011)",Horror|Mystery|Thriller,2011
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,2011
90266,Buck (2011),Documentary,2011
90268,Hell (2011),Horror|Sci-Fi|Thriller,2011
90310,Father of Invention (2010),Comedy|Drama,2010
90343,Footloose (2011),Comedy|Drama|Musical,2011
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,2011
90350,Lemmy (2010),Documentary,2010
90357,Tyrannosaur (2011),Drama,2011
90374,Martha Marcy May Marlene (2011),Drama|Thriller,2011
90376,We Need to Talk About Kevin (2011),Drama|Thriller,2011
90378,Tabloid (2010),Documentary,2010
90403,"Three Musketeers, The (2011)",Action|Adventure,2011
90405,In Time (2011),Crime|Sci-Fi|Thriller,2011
90428,Margaret (2011),Drama,2011
90430,Carnage (2011),Comedy|Drama,2011
90434,Assassination Games (2011),Action|Thriller,2011
90439,Margin Call (2011),Drama|Thriller,2011
90469,Paranormal Activity 3 (2011),Horror,2011
90471,Puncture (2011),Drama,2011
90474,Polisse (2011),Crime|Drama,2011
90476,"Little Bit of Heaven, A (2011)",Comedy|Drama|Romance,2011
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,2011
90524,Abduction (2011),Action|Drama|Mystery|Thriller,2011
90528,This Must Be the Place (2011),Crime|Drama|Thriller,2011
90531,Shame (2011),Drama,2011
90576,What's Your Number? (2011),Comedy|Romance,2011
90578,Dream House (2011),Drama|Mystery|Thriller,2011
90592,How to Die in Oregon (2011),Documentary|Drama,2011
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,2011
90620,Mulan (2009),Action|Adventure|Drama|Romance,2009
90624,Machine Gun Preacher (2011),Action|Crime,2011
90630,Miss Representation (2011),Documentary,2011
90645,Anonymous (2011),Drama,2011
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,2011
90717,Tower Heist (2011),Action|Comedy|Crime,2011
90719,J. Edgar (2011),Drama,2011
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,2011
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,2011
90809,Tomboy (2011),Drama,2011
90863,George Harrison: Living in the Material World (2011),Documentary,2011
90866,Hugo (2011),Children|Drama|Mystery,2011
90870,Trespass (2011),Crime|Drama|Thriller,2011
90888,Immortals (2011),Action|Drama|Fantasy,2011
90890,Jack and Jill (2011),Comedy,2011
90914,"Devil's Double, The (2011)",Action|Drama,2011
90929,House of Tolerance (2011),Drama,2011
90933,"Deep Blue Sea, The (2011)",Drama|Romance,2011
90939,11-11-11 (11-11-11: The Prophecy) (2011),Horror|Thriller,2011
90943,Into the Abyss (2011),Documentary,2011
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama,2011
91014,Shaolin (Xin shao lin si) (2011),Action|Drama,2011
91035,Wuthering Heights (2011),Drama,2011
91077,"Descendants, The (2011)",Comedy|Drama,2011
91079,Like Crazy (2011),Drama|Romance,2011
91094,"Muppets, The (2011)",Children|Comedy|Musical,2011
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,2011
91126,War Horse (2011),Drama|War,2011
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,2011
91134,My Week with Marilyn (2011),Drama,2011
91199,Weekend (2011),Drama|Romance,2011
91241,Singham (2011),Action|Drama|Romance,2011
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,2008
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,2008
91273,Bunraku (2010),Action|Drama|Fantasy,2010
91290,Sarah's Key (Elle s'appelait Sarah) (2010),Drama,2010
91323,"Sitter, The (2011)",Comedy,2011
91325,Extremely Loud and Incredibly Close (2011),Drama,2011
91335,"Gruffalo, The (2009)",Adventure|Animation|Children|Comedy|Drama,2009
91351,Asterix and the Big Fight (Astérix et le coup du menhir) (1989),Adventure|Animation|Children|Comedy,1989
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,1994
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,2006
91371,Rampart (2011),Action|Crime|Drama|Thriller,2011
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,2011
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,2011
91416,Miss Bala (2011),Action|Adventure|Drama|Thriller,2011
91474,Flypaper (2011),Comedy|Crime,2011
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,2012
91485,"Expendables 2, The (2012)",Action|Adventure,2012
91488,"Snowman, The (1982)",Animation|Children|Musical,1982
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,2012
91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi,2010
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,2012
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,2012
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,2011
91548,Life in a Day (2011),Documentary|Drama,2011
91571,Coriolanus (2011),Drama|Thriller,2011
91597,This Is Not a Film (In film nist) (2011),Documentary,2011
91622,Young Adult (2011),Comedy|Drama,2011
91626,Faces in the Crowd (2011),Crime|Drama|Mystery,2011
91628,New Year's Eve (2011),Comedy|Romance,2011
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,2011
91653,We Bought a Zoo (2011),Comedy|Drama,2011
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,2011
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,2011
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,2011
91673,Albert Nobbs (2011),Drama,2011
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,2010
91690,Friends with Kids (2011),Comedy,2011
91694,Intruders (2011),Horror|Thriller,2011
91743,Today's Special (2009),Comedy,2009
91808,Pariah (2011),Drama,2011
91821,"Muppet Family Christmas, A (1987)",Children|Comedy|Musical,1987
91823,Kung Fu Panda Holiday Special (2010),Animation|Children|Comedy,2010
91831,"Devil Inside, The (2012)",Horror|Thriller,2012
91842,Contraband (2012),Action|Crime|Drama|Thriller,2012
91844,Chak De India! (2007),Drama,2007
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,2011
91873,Joyful Noise (2012),Comedy|Musical,2012
91886,Dolphin Tale (2011),Children|Drama,2011
91888,Chico & Rita (2010),Animation|Musical|Romance,2010
91890,"Iron Lady, The (2011)",Drama,2011
91902,Elena (2011),Drama,2011
91947,"Revenant, The (2009)",Comedy|Horror,2009
91972,"Divide, The (2011)",Thriller,2011
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2012
91976,"Grey, The (2012)",Action|Drama,2012
91978,Man on a Ledge (2012),Crime|Thriller,2012
92008,Haywire (2011),Action|Thriller,2011
92048,"Whistleblower, The (2010)",Drama|Thriller,2010
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,2011
92094,Einstein and Eddington (2008),Drama,2008
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,2011
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,2011
92198,Seeking Justice (2011),Action|Drama|Thriller,2011
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,2010
92234,Red Tails (2012),Action|Adventure|Drama|War,2012
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,2011
92259,Intouchables (2011),Comedy|Drama,2011
92264,One for the Money (2012),Action|Comedy|Crime,2012
92309,"Innkeepers, The (2011)",Horror|Thriller,2011
92335,Big Miracle (2012),Drama|Romance,2012
92391,Grave Encounters (2011),Horror,2011
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,2010
92420,Chronicle (2012),Action|Sci-Fi|Thriller,2012
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,2012
92437,Toast (2010),Comedy|Drama,2010
92439,"Art of Getting By, The (2011)",Drama|Romance,2011
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,2011
92507,Safe House (2012),Action|Crime|Mystery|Thriller,2012
92509,"Vow, The (2012)",Drama|Romance,2012
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,2011
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,2012
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,2012
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,2011
92696,"Shrine, The (2010)",Horror,2010
92719,Tim and Eric's Billion Dollar Movie (2012),Comedy,2012
92817,"Sorcerer and the White Snake, The (Bai she chuan shuo) (2011)",Action|Fantasy|Romance,2011
92829,Smokin' Aces 2: Assassins' Ball (2010),Action,2010
92904,We Were Here (2011),Documentary,2011
92920,"Hunter, The (2011)",Drama,2011
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,2012
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children,2011
92954,Prayers for Bobby (2009),Drama,2009
92966,Love Wrecked (2005),Comedy|Romance,2005
93024,Retreat (2011),Thriller,2011
93040,"Civil War, The (1990)",Documentary|War,1990
93126,Bag of Bones (2011),Horror,2011
93142,Wrong Turn 4 (2011),Action|Horror|Thriller,2011
93164,Sleep Tight (Mientras duermes) (2011),Horror|Thriller,2011
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,1990
93212,"Cat in Paris, A (Une vie de chat) (2010)",Animation|Crime|Mystery,2010
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),Animation|Drama|Fantasy,2011
93242,Gone (2012),Drama|Thriller,2012
93265,Courageous (2011),Drama,2011
93270,Project X (2012),Comedy,2012
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,2012
93287,"Big Year, The (2011)",Comedy,2011
93297,Act of Valor (2012),Action|Thriller|War,2012
93320,Trailer Park Boys (1999),Comedy|Crime,1999
93324,Undefeated (2011),Documentary,2011
93326,This Means War (2012),Action|Comedy|Romance,2012
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,2012
93420,"Art of Flight, The (2011)",Adventure|Documentary,2011
93422,Starbuck (2011),Comedy,2011
93432,Forks Over Knives (2011),Documentary,2011
93443,Goon (2011),Comedy|Drama,2011
93475,"Awakening, The (2011)",Horror|Thriller,2011
93498,Game Change (2012),Drama,2012
93502,"Ledge, The (2011)",Drama|Thriller,2011
93510,21 Jump Street (2012),Action|Comedy|Crime,2012
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,2012
93563,Lockout (2012),Action|Sci-Fi|Thriller,2012
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror,2010
93578,"Lonely Place to Die, A (2011)",Adventure|Crime|Thriller,2011
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,2011
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,2010
93693,Casa de mi Padre (2012),Comedy,2012
93721,Jiro Dreams of Sushi (2011),Documentary,2011
93723,Damsels in Distress (2011),Comedy|Romance,2011
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,2011
93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),Action|Animation|Crime|Sci-Fi|Thriller,2009
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller,2010
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,2012
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,2012
93819,Absentia (2011),Horror,2011
93831,American Reunion (American Pie 4) (2012),Comedy,2012
93838,The Raid: Redemption (2011),Action|Crime,2011
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012
93842,Delicacy (La délicatesse) (2011),Comedy|Romance,2011
93855,God Bless America (2011),Comedy|Drama,2011
93892,Romantics Anonymous (Les émotifs anonymes) (2010),Comedy|Romance,2010
93933,Footnote (Hearat Shulayim) (2011),Drama,2011
93939,Café de Flore (2011),Drama,2011
93954,Silent House (2011),Horror|Thriller,2011
93980,"Three Stooges, The (2012)",Comedy,2012
93982,"Raven, The (2012)",Mystery|Thriller,2012
93988,North & South (2004),Drama|Romance,2004
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,2012
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,2012
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary,2011
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,2011
94074,Rush: Beyond the Lighted Stage (2010),Documentary|Musical,2010
94126,Bullhead (Rundskop) (2011),Crime|Drama,2011
94130,Bully (2011),Documentary,2011
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,2012
94323,Think Like a Man (2012),Comedy,2012
94325,"Lucky One, The (2012)",Drama,2012
94405,Safe (2012),Action|Crime|Thriller,2012
94410,Hamlet (2009),Drama,2009
94469,Red Dog (2011),Comedy|Drama|Romance,2011
94478,Dark Shadows (2012),Comedy|Horror|IMAX,2012
94480,The Scorpion King: Rise of a Warrior (2008),Action|Adventure|Fantasy,2008
94503,"Decoy Bride, The (2011)",Comedy|Romance,2011
94558,Beyond the Black Rainbow (2010),Mystery|Sci-Fi,2010
94663,Vicky Donor (2012),Comedy|Romance,2012
94675,Three Steps Above Heaven (2010),Drama|Romance,2010
94677,"Dictator, The (2012)",Comedy,2012
94746,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",Adventure|Thriller,2008
94752,Gifted Hands: The Ben Carson Story (2009),Drama,2009
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,2012
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,2012
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,2011
94810,Eva (2011),Drama|Fantasy|Sci-Fi,2011
94813,Chernobyl Diaries (2012),Horror,2012
94815,Chicken with Plums (Poulet aux prunes) (2011),Drama,2011
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,2012
94841,Hick (2011),Drama|Romance,2011
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,2012
94867,"Pact, The (2012)",Horror|Mystery|Thriller,2012
94896,Bernie (2011),Comedy|Crime|Drama,2011
94931,Take This Waltz (2011),Drama|Romance,2011
94939,Sound of Noise (2010),Comedy|Crime|Musical,2010
94953,Wanderlust (2012),Comedy,2012
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012
94967,Texas Killing Fields (2011),Crime|Drama|Thriller,2011
94969,Kahaani (2012),Crime|Drama|Thriller,2012
94978,I Wish (Kiseki) (2011),Children|Drama,2011
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,2012
95058,Cosmopolis  (2012),Drama,2012
95067,"Thousand Words, A (2012)",Comedy|Drama,2012
